State of simulation to be used as initial state: 
V_max = 0.08
nu = 5e-06
system size = [ 100 , 100 ]
################################################################
i	j	f0	f1	f2	f3	f4	f5	f6	f7	f8	u	v	rho
0	0	0.456951	0.128628	0.114717	0.101085	0.113698	0.0284559	0.0283955	0.0221189	0.0358668	0.0401495	-0.000111721	1.02992
1	0	0.456869	0.128557	0.114659	0.101156	0.113643	0.0284169	0.028415	0.0221263	0.0358345	0.0399268	-0.000109864	1.02968
2	0	0.45684	0.128565	0.114638	0.10116	0.113625	0.0284173	0.0284101	0.0221315	0.0358264	0.0399249	-0.000113192	1.02961
3	0	0.456833	0.128539	0.114633	0.10118	0.113619	0.028405	0.0284198	0.0221313	0.0358217	0.039855	-0.000110883	1.02958
4	0	0.456828	0.128558	0.114631	0.101167	0.113618	0.0284134	0.028412	0.0221325	0.0358225	0.0399021	-0.000113289	1.02958
5	0	0.456828	0.128538	0.114629	0.101183	0.113616	0.0284036	0.02842	0.0221319	0.0358211	0.0398492	-0.000112735	1.02957
6	0	0.456826	0.128558	0.114629	0.101168	0.113617	0.028413	0.0284124	0.0221327	0.0358223	0.0398995	-0.000113319	1.02958
7	0	0.456829	0.128538	0.114628	0.101185	0.113616	0.0284028	0.0284203	0.0221319	0.0358219	0.0398475	-0.000115315	1.02957
8	0	0.456829	0.128557	0.114627	0.101169	0.113617	0.0284118	0.0284124	0.0221319	0.0358223	0.0398973	-0.000115989	1.02958
9	0	0.456834	0.128539	0.114625	0.101185	0.113616	0.0284016	0.0284192	0.022132	0.0358214	0.0398467	-0.000119601	1.02957
10	0	0.456828	0.128558	0.114629	0.101168	0.113617	0.0284133	0.028412	0.0221329	0.0358214	0.0399001	-0.000113584	1.02958
11	0	0.456829	0.128536	0.114632	0.101183	0.113617	0.0284038	0.0284208	0.0221324	0.0358205	0.0398459	-0.000109341	1.02957
12	0	0.456817	0.128557	0.11464	0.101164	0.113617	0.0284173	0.0284133	0.0221337	0.0358207	0.0399044	-9.77745e-05	1.02958
13	0	0.456817	0.128534	0.114642	0.101181	0.113617	0.028407	0.0284235	0.0221322	0.0358204	0.0398461	-9.35652e-05	1.02957
14	0	0.456816	0.128556	0.114641	0.101165	0.113617	0.0284165	0.0284148	0.0221326	0.0358225	0.0399024	-9.62872e-05	1.02958
15	0	0.456821	0.128534	0.114639	0.101182	0.113616	0.0284055	0.0284228	0.0221319	0.035821	0.0398459	-9.8647e-05	1.02957
16	0	0.456817	0.128558	0.114641	0.101164	0.113617	0.0284171	0.028414	0.0221333	0.0358219	0.0399046	-9.73906e-05	1.02958
17	0	0.456818	0.128534	0.114641	0.101181	0.113616	0.0284063	0.0284234	0.0221316	0.0358208	0.0398468	-9.43795e-05	1.02957
18	0	0.456816	0.128559	0.114642	0.101163	0.113617	0.0284176	0.0284138	0.022133	0.0358223	0.039908	-9.59704e-05	1.02958
19	0	0.456815	0.128536	0.114642	0.101179	0.113615	0.0284073	0.0284229	0.0221316	0.0358207	0.0398514	-9.23155e-05	1.02957
20	0	0.456814	0.128559	0.114641	0.101163	0.113616	0.0284174	0.0284138	0.0221324	0.0358225	0.039909	-9.57773e-05	1.02958
21	0	0.456817	0.128537	0.114639	0.10118	0.113615	0.0284068	0.028422	0.0221319	0.035821	0.0398528	-9.6793e-05	1.02957
22	0	0.45681	0.128558	0.114642	0.101162	0.113615	0.0284181	0.0284137	0.0221326	0.0358216	0.0399095	-9.26444e-05	1.02957
23	0	0.456813	0.128537	0.11464	0.101179	0.113614	0.0284071	0.0284223	0.0221316	0.0358209	0.0398535	-9.36384e-05	1.02956
24	0	0.456809	0.128557	0.114642	0.101161	0.113614	0.0284181	0.028414	0.0221319	0.0358215	0.0399098	-9.00975e-05	1.02957
